	0	1
175	176	RHBDL2
176	177	THBS3
177	178	REEP1
178	179	PRAME
179	180	SLC39A4
180	181	STX10
181	182	OR7E37P
182	183	MAN2A1
183	184	DNAAF1
184	185	PARPBP
185	186	TM9SF4
186	187	VNN1
187	188	MEST
188	189	CTGF
189	190	GTSE1
190	191	CENPF
191	192	ITPA
192	193	USP5
193	194	OGN
194	195	MEGF11
195	196	CASP4
196	197	PAFAH1B3
197	198	CENPE
198	199	SUB1
199	200	PSRC1
200	201	TOP2A
201	202	PFDN2
202	203	MYLK3
203	204	ZBBX
204	205	SLC29A3
205	206	DMD
206	207	SMAD6
207	208	SNRPB
208	209	RNF181
209	210	TTC25
210	211	PTTG1
211	212	FOXRED1
212	213	CENPI
213	214	ORC6
214	215	CCDC81
215	216	SETDB1
216	217	MUC13
217	218	KIF18B
218	219	ESPL1
219	220	RAD51AP1
220	221	GGH
221	222	MFAP2
222	223	TIMELESS
223	224	PDE8B
224	225	DLGAP5
225	226	GSTA3
226	227	RSRC1
227	228	PRC1
228	229	LIMA1
229	230	CENPA
230	231	SLC35F6
231	232	NDUFS5
232	233	RPL10
233	234	CXorf57
234	235	TPX2
235	236	ABCA8
236	237	PPFIA4
237	238	HRASLS
238	239	CNGA1
239	240	NBEA
240	241	TPPP3
241	242	PCLAF
242	243	HJURP
243	244	ARHGAP11B
244	245	CDKN2A
245	246	LOC100288637
246	247	RBM15
247	248	ASPM
248	249	CKS2
249	250	ATP2C2
250	251	FAM185A
251	252	KIF15
252	253	DNAI2
253	254	GPI
254	255	CHEK2
255	256	STIL
256	257	RAB36
257	258	NDC80
258	259	IFT57
259	260	DNA2
260	261	RUBCN
261	262	TENT5A
262	263	EFCAB1
263	264	GPR19
264	265	POLQ
265	266	JPT1
266	267	MRPL47
267	268	SAC3D1
268	269	UTP11
269	270	SLC48A1
270	271	GLDC
271	272	TMEM39B
272	273	RAD54L
273	274	DDX39A
274	275	FSCN1
275	276	MCM2
276	277	ADGB
277	278	DTL
278	279	ANKFN1
279	280	HMMR
280	281	TUBA4B
281	282	CPNE1
282	283	SLC43A3
283	284	GK
284	285	RFC4
285	286	MBD3L1
286	287	CCNB2
287	288	IL7
288	289	SATB1
289	290	KIF2C
290	291	TMEM183A
291	292	TMEM183B
292	293	CDCA8
293	294	DDX11
294	295	LOC642846
295	296	DDX12P
296	297	CCDC69
297	298	FANCA
298	299	ALG3
299	300	C22orf15
300	301	COL21A1
301	302	ATAD2
302	303	CPEB1
303	304	PFKM
304	305	NUSAP1
305	306	ZBED3-AS1
306	307	C5AR1
307	308	RACGAP1
308	309	SHCBP1
309	310	SQOR
310	311	SCO2
311	312	IMP4
312	313	BUB1B
313	314	DNAH9
314	315	RAE1
315	316	KLK7
316	317	MROH9
317	318	SPAG5
318	319	MAL
319	320	MAP3K19
320	321	C1orf35
321	322	CAPN2
322	323	CLPB
323	324	LAGE3
324	325	PLCH1
325	326	NUDT1
326	327	MYCL
327	328	SNRPF
328	329	TTC29
329	330	HOMER3
330	331	SLC40A1
331	332	PLA2G4C
332	333	LOC101928817
333	334	MRPL30
334	335	DGAT1
335	336	CCNE1
336	337	SLC5A6
337	338	MSH3
338	339	NCAPG
339	340	BOLA2B
340	341	SLC4A3
341	342	BOLA2
342	343	NREP
343	344	RAD51
344	345	NXF3
345	346	CFAP53
346	347	ANLN
347	348	FAM149A
348	349	SAXO2
349	350	PRELID1
350	351	EPB41L3
351	352	CCNB1
352	353	AGBL2
353	354	TACC3
354	355	OGDHL
355	356	NPM3
356	357	CCDC3
357	358	FOXM1
358	359	SLC6A10PB
359	360	SLC6A10P
360	361	MCM4
361	362	DZIP3
362	363	SPAG6
363	364	CCDC33
364	365	SOX3
365	366	DEPDC1
366	367	LOC100507387
367	368	FAM153C
368	369	FAM153A
369	370	FAM153B
370	371	FAM189B
371	372	CHERP
372	373	C11orf88
373	374	HIPK1
374	375	CDC25A
375	376	C22orf23
376	377	TEDC2
377	378	NSD2
378	379	GNGT1
379	380	EP300-AS1
380	381	LXN
381	382	DBN1
382	383	GINS2
383	384	FADS2
384	385	VWA3B
385	386	KIF23
386	387	USP19
387	388	KLK8
388	389	CEP55
389	390	KIF22
390	391	E2F1
391	392	DRC3
392	393	FAM13C
393	394	FABP5
394	395	CWH43
395	396	KRT8
396	397	ACKR4
397	398	DPP3
398	399	PRSS8
399	400	TSGA10
400	401	DLEC1
401	402	MIR7112
402	403	BOP1
403	404	ZNF516
404	405	MMP15
405	406	EFHC1
406	407	IFT88
407	408	PAMR1
408	409	DNAI1
409	410	AIP
410	411	SRD5A2
411	412	CD74
412	413	KIFC1
413	414	POU2AF1
414	415	LRRC36
415	416	CDC25C
416	417	CCDC198
417	418	TCTEX1D1
418	419	LOC100996696
419	420	PABPC4
420	421	CFAP157
421	422	XPO5
422	423	EFHC2
423	424	CAD
424	425	ARHGAP44
425	426	NCAPH
426	427	RNASEH2A
427	428	TMEM40
428	429	AKR1C3
429	430	OSBPL2
430	431	DNAH11
431	432	NME5
432	433	CTSS
433	434	SPAG8
434	435	BST2
435	436	WDR49
436	437	EXO1
437	438	SLC27A2
438	439	PDSS1
439	440	RECQL4
440	441	MARCKSL1
441	442	MAPK10
442	443	C1orf216
443	444	MLF2
444	445	CORO2B
445	446	TUBG1
446	447	CDK1
447	448	WDR17
448	449	WDR86-AS1
449	450	LPCAT1
450	451	TMC5
451	452	LRRC43
452	453	PLAC8
453	454	RPL39L
454	455	MELK
455	456	SLC9C2
456	457	SORBS2
457	458	RNFT2
458	459	GMPS
459	460	MRPS15
460	461	DTHD1
461	462	ARHGAP32
462	463	TCTN1
463	464	RSPH10B
464	465	RSPH10B2
465	466	PRMT1
466	467	CDCA4
467	468	DNAH7
468	469	BIRC5
469	470	RGS22
470	471	F5
471	472	ABCA13
472	473	MIR3917
473	474	TOMM40
474	475	MEOX1
475	476	PACRG
476	477	ARMC4
477	478	SLC22A4
478	479	ADRB2
479	480	AK7
480	481	KIAA0319
481	482	PMM2
482	483	FHOD3
483	484	KLHL6
484	485	TNNT1
485	486	SCIN
486	487	VNN3
487	488	NDNF
488	489	SLC19A1
489	490	DNAJC11
490	491	CFAP58
491	492	MYBL2
492	493	PCK2
493	494	AIF1L
494	495	CFAP45
495	496	MIR1178
496	497	CIT
497	498	LOC728196
498	499	FBXL13
499	500	CDC20
500	501	SERPINA6
501	502	VWA5A
502	503	TEKT3
503	504	C2orf50
504	505	ARMC2
505	506	CENPN
506	507	ZNF204P
507	508	CFAP54
508	509	FLAD1
509	510	HOXA-AS2
510	511	ANXA13
511	512	ADH6
512	513	DNAH6
513	514	PZP
514	515	EYA1
515	516	EFCAB6
516	517	HHATL
