	0	1
134	135	PAK3
135	136	HIST3H2A
136	137	RRAD
137	138	CIAO1
138	139	AFF1
139	140	ABR
140	141	AJUBA
141	142	ACSL5
142	143	TCF7
143	144	IFT57
144	145	SLC48A1
145	146	SLC39A4
146	147	TPPP3
147	148	NABP2
148	149	CCL4
149	150	G0S2
150	151	SOX3
151	152	CENPU
152	153	VAX2
153	154	WDR12
154	155	TENT5A
155	156	BUB1
156	157	NINL
157	158	PDE8B
158	159	DUSP1
159	160	OGN
160	161	NDUFAF5
161	162	GTSE1
162	163	EGR1
163	164	GLE1
164	165	MRPL30
165	166	TRIM23
166	167	PEA15
167	168	FOXRED1
168	169	CENPA
169	170	SLC29A3
170	171	RUBCN
171	172	NR2F6
172	173	LIMA1
173	174	EPHB3
174	175	IL7
175	176	PSRC1
176	177	BLM
177	178	NCBP2
178	179	CFI
179	180	ZBED3-AS1
180	181	CNPY2
181	182	ZBBX
182	183	TM9SF4
183	184	HSPB8
184	185	SIX2
185	186	GLDC
186	187	GSTA3
187	188	EGR3
188	189	HSPA4L
189	190	MIR22HG
190	191	KLK7
191	192	HRASLS
192	193	ZNF467
193	194	CXorf57
194	195	CNGA1
195	196	MAN2A1
196	197	SUB1
197	198	ZNF767P
198	199	MIR22
199	200	OR7E37P
200	201	CDKN2A
201	202	TUBA4B
202	203	KIF15
203	204	ICA1
204	205	TROAP
205	206	MUC13
206	207	CDH6
207	208	DPYD
208	209	DNA2
209	210	MBD3L1
210	211	DDX39A
211	212	CXCL2
212	213	THBS3
213	214	PPFIA4
214	215	MEGF11
215	216	VNN2
216	217	RAB36
217	218	MYCL
218	219	SATB1
219	220	PSMB2
220	221	ZFP36
221	222	LITAF
222	223	HJURP
223	224	MAP3K19
224	225	RSRC1
225	226	TMEM79
226	227	CTGF
227	228	PPFIA1
228	229	CCDC69
229	230	DNMT3A
230	231	ADGB
231	232	LOC101928817
232	233	IL6ST
233	234	MRPL47
234	235	FANCI
235	236	FAM185A
236	237	PAFAH1B3
237	238	CENPI
238	239	UBE2C
239	240	NBEA
240	241	MRGBP
241	242	ORC6
242	243	SQOR
243	244	ZWINT
244	245	C11orf88
245	246	GGH
246	247	ZNF668
247	248	DMD
248	249	KLK8
249	250	PARPBP
250	251	RNF181
251	252	GK
252	253	CASP4
253	254	SRD5A2
254	255	DNAH9
255	256	BIRC3
256	257	RUSC1
257	258	E2F1
258	259	MSH3
259	260	GPI
260	261	ETS2
261	262	ZNF516
262	263	UTP11
263	264	MAL
264	265	SMAD6
265	266	DEPDC1
266	267	TTC29
267	268	FSCN1
268	269	CLPB
269	270	STX10
270	271	C22orf23
271	272	FAM13C
272	273	TIMELESS
273	274	HOMER3
274	275	MFAP2
275	276	C22orf15
276	277	MEST
277	278	PRC1
278	279	ITPA
279	280	POU2AF1
280	281	TMEM183B
281	282	CCDC33
282	283	TMEM183A
283	284	EPB41L3
284	285	PFDN2
285	286	TPX2
286	287	C5AR1
287	288	MROH9
288	289	IFT88
289	290	CDC25A
290	291	CFAP53
291	292	PCLAF
292	293	DGAT1
293	294	KIF18B
294	295	PLCH1
295	296	SNRPB
296	297	SCO2
297	298	HMMR
298	299	CPNE1
299	300	COL21A1
300	301	FADS2
301	302	ATAD2
302	303	C1orf35
303	304	PLA2G4C
304	305	SLC40A1
305	306	DLGAP5
306	307	AGBL2
307	308	CPEB1
308	309	SPAG6
309	310	VNN1
310	311	HIPK1
311	312	CCNE1
312	313	POLQ
313	314	KIFC1
314	315	ARHGAP11B
315	316	ABCA8
316	317	LAGE3
317	318	NPM3
318	319	LOC100288637
319	320	SLC5A6
320	321	JPT1
321	322	DZIP3
322	323	STIL
323	324	GNGT1
324	325	PTTG1
325	326	FAM149A
326	327	SAXO2
327	328	USP5
328	329	MCM4
329	330	SLC27A2
330	331	SETDB1
331	332	EFHC2
332	333	NUDT1
333	334	CORO2B
334	335	MCM2
335	336	CAPN2
336	337	EFHC1
337	338	ALG3
338	339	SLC6A10PB
339	340	IMP4
340	341	SLC6A10P
341	342	SAC3D1
342	343	TSGA10
343	344	PRSS8
344	345	TOP2A
345	346	MAPK10
346	347	KIF22
347	348	PRELID1
348	349	SLC4A3
349	350	ESPL1
350	351	LXN
351	352	CKS2
352	353	RECQL4
353	354	PFKM
354	355	VWA3B
355	356	RBM15
356	357	CD74
357	358	MIR7112
358	359	BOP1
359	360	CDCA8
360	361	NXF3
361	362	EP300-AS1
362	363	CCNB1
363	364	DDX12P
364	365	DNAH11
365	366	LOC642846
366	367	DDX11
367	368	OGDHL
368	369	TACC3
369	370	FAM189B
370	371	ANKFN1
371	372	DTL
372	373	USP19
373	374	RAD51
374	375	MMP15
375	376	RAD51AP1
376	377	ADRB2
377	378	NREP
378	379	TMC5
379	380	FAM153C
380	381	GPR19
381	382	FAM153A
382	383	BOLA2
383	384	RFC4
384	385	LOC100507387
385	386	BOLA2B
386	387	FAM153B
387	388	TMEM39B
388	389	CHERP
389	390	AKR1C3
390	391	PLAC8
391	392	TCTEX1D1
392	393	CHEK2
393	394	DNAI1
394	395	RAE1
395	396	NME5
396	397	ACKR4
397	398	CAD
398	399	NDC80
399	400	CCNB2
400	401	TMEM40
401	402	SPAG8
402	403	NCAPH
403	404	NDUFS5
404	405	SORBS2
405	406	RPL10
406	407	CTSS
407	408	TUBG1
408	409	WDR86-AS1
409	410	RAD54L
410	411	FHOD3
411	412	DLEC1
412	413	SPAG5
413	414	EXO1
414	415	LRRC36
415	416	ARHGAP44
416	417	DPP3
417	418	CWH43
418	419	LOC100996696
419	420	LRRC43
420	421	PABPC4
421	422	DBN1
422	423	CCDC3
423	424	OSBPL2
424	425	DRC3
425	426	BUB1B
426	427	WDR49
427	428	CFAP157
428	429	RNASEH2A
429	430	AIP
430	431	DNAH7
431	432	ANLN
432	433	SLC9C2
433	434	NDNF
434	435	KRT8
435	436	TCTN1
436	437	KIF2C
437	438	MLF2
438	439	RACGAP1
439	440	NUSAP1
440	441	SLC19A1
441	442	GINS2
442	443	XPO5
443	444	CCDC198
444	445	FOXM1
445	446	SNRPF
446	447	C2orf50
447	448	WDR17
448	449	CDCA4
449	450	TEDC2
450	451	PACRG
451	452	ABCA13
452	453	PRMT1
453	454	NCAPG
454	455	ARHGAP32
455	456	KLHL6
456	457	DTHD1
457	458	PMM2
458	459	NSD2
459	460	AK7
460	461	PDSS1
461	462	MIR3917
462	463	TNNT1
463	464	RPL39L
464	465	ARMC4
465	466	FBXL13
466	467	BST2
467	468	SLC22A4
468	469	PCK2
469	470	RNFT2
470	471	FABP5
471	472	VNN3
472	473	RSPH10B
473	474	RSPH10B2
474	475	SERPINA6
475	476	PAMR1
476	477	BIRC5
477	478	KIAA0319
478	479	F5
479	480	MEOX1
480	481	ARMC2
481	482	MELK
482	483	KIF23
483	484	AIF1L
484	485	RGS22
485	486	MARCKSL1
486	487	SCIN
487	488	DNAJC11
488	489	CFAP54
489	490	CEP55
490	491	C1orf216
491	492	CFAP58
492	493	ZNF204P
493	494	LOC728196
494	495	MYBL2
495	496	PZP
496	497	CDC25C
497	498	HOXA-AS2
498	499	CDK1
499	500	ANXA13
500	501	CFAP45
501	502	MRPS15
502	503	TEKT3
503	504	CENPN
504	505	GMPS
505	506	VWA5A
506	507	ADH6
507	508	EFCAB6
508	509	FLAD1
509	510	DNAH6
510	511	LPCAT1
511	512	EYA1
512	513	TOMM40
513	514	CDC20
514	515	HHATL
515	516	MIR1178
516	517	CIT
