	0	1
298	299	AQP12B
299	300	CASC20
300	301	THOC1
301	302	CEP290
302	303	FARSA
303	304	SEPT1
304	305	ASTE1
305	306	PRR3
306	307	CHCHD7
307	308	TRAV6
308	309	NDUFA9
309	310	GORASP2
310	311	GUCY1B1
311	312	TCEA1
312	313	DDX20
313	314	MIR601
314	315	RNF4
315	316	BCL7C
316	317	GARS
317	318	ZNF91
318	319	CYB5B
319	320	MCM3
320	321	TSN
321	322	SAP30L
322	323	TM9SF3
323	324	CD63
324	325	LOC84214
325	326	RBM45
326	327	LRRC41
327	328	MATR3
328	329	CACNB2
329	330	MTF2
330	331	S1PR1
331	332	SLC8A1-AS1
332	333	SRP72
333	334	DDX24
334	335	ARHGEF3-AS1
335	336	METAP1
336	337	ZBTB4
337	338	PPP6C
338	339	ZNF749
339	340	LOC401324
340	341	GPM6B
341	342	GOLGA7
342	343	LINC01310
343	344	ZNF227
344	345	MICAL1
345	346	GRB10
346	347	LZIC
347	348	EXOSC10
348	349	POLR3H
349	350	PTTG2
350	351	MRPS31
351	352	TRBC2
352	353	SERBP1
353	354	TUT4
354	355	SMPX
355	356	ZNF829
356	357	PROS1
357	358	NOP14
358	359	SNAP91
359	360	NCOA5
360	361	CLINT1
361	362	EZR
362	363	DKC1
363	364	ZNF280C
364	365	NRARP
365	366	SNRNP27
366	367	PUS7L
367	368	RNF112
368	369	ANO2
369	370	SIX4
370	371	FTSJ1
371	372	TRBV20-1
372	373	PRKCSH
373	374	CMTM5
374	375	MAGED1
375	376	CD5
376	377	ZNF383
377	378	CDR2L
378	379	TRBJ2-2
379	380	WASF3
380	381	CPSF4
381	382	DISP1
382	383	GUSBP1
383	384	ACADVL
384	385	NFATC2
385	386	RGPD3
386	387	GPN1
387	388	SIGLEC17P
388	389	HACD3
389	390	PRPS2
390	391	PRIM2B
391	392	ATG16L2
392	393	METTL2A
393	394	HSP90AA1
394	395	ASRGL1
395	396	THOC6
396	397	POLR3K
397	398	SPTBN1
398	399	BCAS4
399	400	TOE1
400	401	PAQR8
401	402	MIR4762
402	403	MORF4L2
403	404	RIOK2
404	405	SLC25A4
405	406	DGKI
406	407	PRPF38A
407	408	ATP5PB
408	409	MOCS2
409	410	NANOG
410	411	TBC1D10A
411	412	PLPP4
412	413	LHFPL6
413	414	SEC22A
414	415	HTR2A
415	416	TYK2
416	417	CFAP298
417	418	PDCD11
418	419	ZNF607
419	420	GLYR1
420	421	SRFBP1
421	422	SLC4A1AP
422	423	TULP4
423	424	C2orf88
424	425	EIF3G
425	426	IRAK1BP1
426	427	AES
427	428	IGHV3-73
428	429	PNO1
429	430	FNBP1L
430	431	MED13
431	432	RPH3A
432	433	TP53
433	434	TRAV2
434	435	PIH1D2
435	436	LINC02035
436	437	N4BP2
437	438	MAP3K9
438	439	RNGTT
439	440	PLPP1
440	441	MPP5
441	442	NVL
442	443	LSG1
443	444	LOC145474
444	445	EXOSC2
445	446	GNPTAB
446	447	IGHD3-9
447	448	HNRNPM
448	449	KHDRBS1
449	450	KCNH7
450	451	ZNF836
451	452	CCT4
452	453	LOC101928424
453	454	AGFG1
454	455	MCM2
455	456	KDM8
456	457	COL10A1
457	458	RBPMS2
458	459	COPS6
459	460	DDX1
460	461	LOC389765
461	462	RRP1B
462	463	MIR451A
463	464	BCL7A
464	465	ELK4
465	466	MIR130B
466	467	AVPR1A
467	468	FADS2
468	469	LOC100505498
469	470	POLR2M
470	471	MANBA
471	472	TCTN2
472	473	MOB1B
473	474	DPCD
474	475	NSRP1
475	476	STARD7
476	477	SMC3
477	478	SLFN5
478	479	COL23A1
479	480	MIRLET7E
480	481	PPP1R16B
481	482	DDX47
482	483	CALB1
483	484	MCM6
484	485	ABHD14B
485	486	USP11
486	487	YTHDF2
487	488	DHDDS
488	489	TSEN54
489	490	CD177
490	491	CCDC43
491	492	HKR1
492	493	ATP8A2
493	494	KIF20B
494	495	PPIB
495	496	DIS3L
496	497	SUV39H1
497	498	PRKAG1
498	499	CHML
499	500	KIF3A
500	501	ZNF43
501	502	CSTF3
502	503	PDZD9
503	504	FANCF
504	505	EBAG9
505	506	NAA30
506	507	RFC3
507	508	MED12L
508	509	NLRC4
509	510	KAT5
510	511	CAMKK2
511	512	USP14
512	513	CDC23
513	514	DCAF1
514	515	SIPA1L2
515	516	LAS1L
516	517	TMEM209
517	518	ANTXRLP1
518	519	MIR4489
519	520	TRAJ10
520	521	PF4
521	522	SRP68
522	523	MTA2
523	524	ZNF3
524	525	NLGN3
525	526	ZNF699
526	527	C19orf33
527	528	YARS
528	529	CCL8
529	530	ALDH18A1
530	531	UFSP2
531	532	ZNF574
532	533	SMC5
533	534	ZFP14
534	535	NCALD
535	536	ALG1
536	537	SERPINA11
537	538	ZHX1
538	539	PTCH1
539	540	ANXA6
540	541	THBS3
541	542	C8orf88
542	543	KLHL11
543	544	ALKBH8
544	545	ZNF284
545	546	MAP7D3
546	547	POLR1B
547	548	TRBJ2-5
548	549	RFC1
549	550	EIF5B
550	551	DPH6
551	552	TAF1B
552	553	PRPS1
553	554	SGSH
554	555	TRMT6
555	556	ZBTB3
556	557	MAP4
557	558	BAZ1B
558	559	WDR92
559	560	MRPS31P5
560	561	RPRD2
561	562	TTC3
562	563	TRBJ2-6
563	564	CDC5L
564	565	PDCD4
565	566	WIF1
566	567	DNAJA3
567	568	MBD3
568	569	RAD17
569	570	ZNF184
570	571	VAMP2
571	572	SCAMP3
572	573	BRCC3
573	574	MIR3117
574	575	SSRP1
575	576	PKHD1L1
576	577	LMNB2
577	578	MPI
578	579	GGA2
579	580	TECR
580	581	CWF19L2
581	582	AIFM1
582	583	P2RY12
583	584	DDX54
584	585	VNN1
585	586	NOB1
586	587	LINC00989
587	588	HNRNPR
588	589	SYT15
589	590	OR51A7
590	591	SCMH1
591	592	SPRTN
592	593	HTATSF1
593	594	PLD4
594	595	G3BP2
595	596	SUPT16H
596	597	DNAJC21
597	598	ATG4C
598	599	PAICS
599	600	MLH1
600	601	DDX18
601	602	PARP1
602	603	RSL1D1
603	604	PHB
604	605	MSANTD4
605	606	TARS
606	607	BCAS2
607	608	PF4V1
608	609	DDX56
609	610	NAT10
610	611	PLRG1
611	612	EIF4A3
612	613	ZNF136
613	614	PIK3R1
614	615	SHQ1
615	616	AAR2
616	617	NOLC1
617	618	FASTKD5
618	619	TRBV5-6
619	620	SGCB
620	621	TOMM70
621	622	PLEKHA8P1
622	623	FAM50B
623	624	SARS
624	625	SHROOM4
625	626	CD3G
626	627	MAGOHB
627	628	SKOR2
628	629	HSPA9
629	630	PHYH
630	631	TERF2
631	632	IKZF3
632	633	ABCD2
633	634	TRBV6-6
634	635	TMEM109
635	636	NECAB1
636	637	ZNF594
637	638	GPR18
638	639	LGALSL
639	640	CCND2
640	641	MMRN1
641	642	EPRS
642	643	AARS
643	644	ZNF548
644	645	EHMT2
645	646	HSP90B1
646	647	RBBP7
647	648	NAA15
648	649	NCL
649	650	DLAT
650	651	ZNF605
651	652	CD6
652	653	UTP20
653	654	SDHB
654	655	ZNF33B
655	656	KRT20
656	657	PEBP1
657	658	ZNF841
658	659	IPP
659	660	ELAVL1
660	661	BRD3OS
661	662	RAP1GDS1
662	663	ZW10
663	664	METTL16
664	665	XPA
665	666	API5
666	667	MTREX
667	668	BCKDHB
668	669	LDHB
669	670	MYCT1
670	671	ZNF345
671	672	ZDHHC24
672	673	NOP58
673	674	WDR3
674	675	C1orf123
675	676	RUVBL2
676	677	MRPL51
677	678	PCDHGA12
678	679	TMEM40
679	680	TRAV10
680	681	SDAD1
681	682	MRPL49
682	683	CSTF1
683	684	PSMD11
684	685	ZNHIT6
685	686	PTCD2
686	687	PLEC
687	688	SEPSECS-AS1
688	689	VEZT
689	690	ZNF500
690	691	SLC35B4
691	692	PPP2R1A
692	693	GRWD1
693	694	ACBD3
