	0	1
131	132	LINC00989
132	133	TARS
133	134	NOLC1
134	135	NLGN3
135	136	CETP
136	137	DNAJA3
137	138	SIPA1L2
138	139	ZNF605
139	140	OPN3
140	141	ZNF33B
141	142	ECD
142	143	ZNF184
143	144	RSL1D1
144	145	DDX56
145	146	IPP
146	147	TCTN2
147	148	TECR
148	149	PPP1R7
149	150	TAF1B
150	151	KAZN
151	152	CD177
152	153	SCMH1
153	154	FAM86DP
154	155	HNRNPM
155	156	ALG1
156	157	LINC01310
157	158	PLPP4
158	159	NAA15
159	160	SMARCA5
160	161	TP53
161	162	RAD17
162	163	MRPS31
163	164	RPH3A
164	165	ZNF594
165	166	SRFBP1
166	167	P2RY12
167	168	CLCA3P
168	169	CRLF3
169	170	TRMT6
170	171	PVALB
171	172	ZNF749
172	173	EHMT2
173	174	OPLAH
174	175	EBAG9
175	176	ANTXRLP1
176	177	PLRG1
177	178	BCL7C
178	179	MAP4
179	180	C8orf88
180	181	TUBB
181	182	PRPS1
182	183	ZBTB3
183	184	AGFG1
184	185	MORF4L2
185	186	LOC100289561
186	187	LMNB2
187	188	SARS
188	189	DDX54
189	190	DET1
190	191	NLRC4
191	192	MIR451A
192	193	CDC5L
193	194	ZNF574
194	195	CAMKK2
195	196	PLEKHA8P1
196	197	MRPL42
197	198	ZFP82
198	199	FAM50B
199	200	SCAMP3
200	201	SAMHD1
201	202	SUPT16H
202	203	DDX24
203	204	TRAJ10
204	205	PIK3R1
205	206	IGFBP2
206	207	PTCH1
207	208	MIR4762
208	209	AQP12B
209	210	FAIM
210	211	KLHL11
211	212	DBP
212	213	POLR3K
213	214	MAGOHB
214	215	GP1BA
215	216	ASRGL1
216	217	NAA35
217	218	SPRTN
218	219	ZNF136
219	220	CEP78
220	221	SGCB
221	222	CACNB2
222	223	PDCD4
223	224	PDCD11
224	225	ZFP14
225	226	ALDH18A1
226	227	CDC23
227	228	LINC01563
228	229	SIX4
229	230	LINC00330
230	231	BCAS4
231	232	SHQ1
232	233	TRBJ2-3
233	234	ZHX1
234	235	ZNF829
235	236	ZNF260
236	237	USP14
237	238	CXCL5
238	239	DCAF1
239	240	SIDT1
240	241	DDX18
241	242	SSRP1
242	243	BCAS2
243	244	LOC101928461
244	245	EIF5B
245	246	ZNF3
246	247	PPP1R16B
247	248	MAP7D3
248	249	DYNC1I2
249	250	POLR1B
250	251	RFC1
251	252	DNAJC21
252	253	FANCF
253	254	TRBJ2-5
254	255	PPIB
255	256	STARD4
256	257	AIFM1
257	258	MED12L
258	259	CHML
259	260	SRP68
260	261	ILF3
261	262	UFSP2
262	263	G3BP2
263	264	MCM2
264	265	ZMYND11
265	266	PNO1
266	267	RBM45
267	268	NANOG
268	269	PF4
269	270	CYB5B
270	271	PRPF38A
271	272	MANBA
272	273	DGKI
273	274	FTSJ1
274	275	NCOA5
275	276	TM9SF3
276	277	RRP1B
277	278	ANAPC7
278	279	ARL1
279	280	ZNF331
280	281	TRAV4
281	282	POLR2M
282	283	MTA2
283	284	DIS3L
284	285	SRGAP3-AS2
285	286	YTHDF2
286	287	PDGFD
287	288	ANGPT1
288	289	TMEM209
289	290	ICK
290	291	MIR4451
291	292	SKAP1
292	293	CD63
293	294	UBIAD1
294	295	TTC3
295	296	SLFN5
296	297	HKR1
297	298	LAS1L
298	299	GPM6B
299	300	CDC40
300	301	NSRP1
301	302	TTC37
302	303	LOC389765
303	304	NAE1
304	305	MOB1B
305	306	EXOSC2
306	307	ANKRD54
307	308	MRFAP1L1
308	309	WDR92
309	310	CCDC43
310	311	ARHGEF3
311	312	CBX5
312	313	CLINT1
313	314	CSTF3
314	315	MCM6
315	316	PCED1B-AS1
316	317	ATP5PB
317	318	IRAK1BP1
318	319	CCT4
319	320	EIF3G
320	321	KHDRBS1
321	322	TRAV2
322	323	SIGIRR
323	324	IL1R1
324	325	SMC2
325	326	RAB26
326	327	NAP1L3
327	328	SMC3
328	329	ALKBH3
329	330	METAP1
330	331	ANXA6
331	332	PIH1D2
332	333	SEPT1
333	334	SNRNP40
334	335	ZNF699
335	336	LIX1L
336	337	TRAV8-3
337	338	PEX3
338	339	TP53RK
339	340	ZNF836
340	341	MICAL1
341	342	RPF1
342	343	NVL
343	344	HSPH1
344	345	TDP1
345	346	COPS6
346	347	MOCS2
347	348	GSK3B
348	349	KRT20
349	350	UPF3B
350	351	C2orf88
351	352	MPP5
352	353	GUF1
353	354	USP11
354	355	ZBTB9
355	356	TOE1
356	357	FYTTD1
357	358	MIR524
358	359	SUV39H1
359	360	THOC6
360	361	PRPS2
361	362	DNAJB11
362	363	TSEN54
363	364	CFAP298
364	365	LHFPL6
365	366	LZIC
366	367	SNX25
367	368	ZNF346
368	369	IGF2BP3
369	370	ZNF383
370	371	CDR2L
371	372	FTO
372	373	CMTM5
373	374	ATG16L2
374	375	MIR601
375	376	ZC3H3
376	377	SULT6B1
377	378	ZNF75A
378	379	TULP4
379	380	AES
380	381	NPTN
381	382	SLC25A4
382	383	SELP
383	384	IMPDH2
384	385	NELFA
385	386	POLR3B
386	387	GPN1
387	388	CALD1
388	389	KIF3A
389	390	HSP90AA1
390	391	TRBV20-1
391	392	LSG1
392	393	DNAH11
393	394	RIOK2
394	395	PPP3CC
395	396	IL2RB
396	397	MMP1
397	398	NRARP
398	399	BCKDHB
399	400	ZNF280C
400	401	ZNF345
401	402	NOP58
402	403	SNRNP27
403	404	PROS1
404	405	CALB1
405	406	KIF20B
406	407	EXOSC10
407	408	POLR3H
408	409	MAGED1
409	410	CEP120
410	411	TCEA1
411	412	ARHGEF3-AS1
412	413	KHSRP
413	414	RNF4
414	415	URB1
415	416	NAA30
416	417	ZBTB4
417	418	TNFRSF11B
418	419	DDX47
419	420	INTS13
420	421	CAPRIN1
421	422	SMC4
422	423	SP4
423	424	KDM1A
424	425	PAQR8
425	426	GUSBP1
426	427	ZNF607
427	428	SLC8A1-AS1
428	429	GRB10
429	430	MAP3K9
430	431	MYO9A
431	432	SERBP1
432	433	LINC01339
433	434	PPP6C
434	435	GUCY1B1
435	436	LOC84214
436	437	THUMPD3
437	438	LRRC41
438	439	EZR
439	440	PRKCSH
440	441	FAM69A
441	442	MIR4266
442	443	PLEKHB1
443	444	ZNF649-AS1
444	445	CYB5R1
445	446	TAF5
446	447	SEC22A
447	448	SMYD5
448	449	SNORA50A
449	450	NDUFA9
450	451	SKOR2
451	452	DDX20
452	453	HHEX
453	454	HACD3
454	455	TRAV6
455	456	PRPF4
456	457	SSB
457	458	TRBV5-5
458	459	RBM34
459	460	TIMM21
460	461	ZNF440
461	462	LOX
462	463	TSN
463	464	CXCL14
464	465	RBPMS2
465	466	RHOF
466	467	LCMT2
467	468	CLIC3
468	469	STAP1
469	470	AK5
470	471	LARP7
471	472	TRIM4
472	473	TRBJ2-2
473	474	PCDHA9
474	475	EIF2AK3
475	476	SRP72
476	477	MALT1
477	478	WASF3
478	479	CHCHD7
479	480	ABT1
480	481	GORASP2
481	482	SIGLEC17P
482	483	MRPL58
483	484	TNFAIP8L1
484	485	RAB29
485	486	AGFG2
486	487	LOC101927699
487	488	GGNBP2
488	489	PLCZ1
489	490	RAI1
490	491	IL21R
491	492	CASC20
492	493	CCDC152
493	494	RUFY2
494	495	ERG28
495	496	TAF3
496	497	IARS
497	498	MRM2
498	499	LRPPRC
499	500	FBXO31
500	501	NDUFS5
501	502	CEP290
502	503	NARS
503	504	ADH5
504	505	VPS11
505	506	NDRG2
506	507	MSGN1
507	508	SRC
508	509	DKC1
509	510	TMSB10
510	511	SMPX
511	512	GBA2
512	513	AIG1
513	514	DOCK4
514	515	LIMS1
515	516	ZNF91
516	517	NFYB
517	518	TWISTNB
518	519	CPSF4
519	520	MCM3
520	521	NOP56
521	522	KLHL20
522	523	MGAM2
523	524	TRBV7-8
524	525	SYS1
525	526	HSPA4
526	527	TYK2
527	528	PRPF6
528	529	ASTE1
529	530	ADAMTS9-AS2
530	531	TCTN3
531	532	MAPK14
532	533	IBTK
533	534	PPBP
534	535	TXNDC12
535	536	ABHD14A
536	537	TUB-AS1
537	538	CDKAL1
538	539	ACACA
539	540	GTF3C3
540	541	FXN
541	542	MIR22HG
542	543	DYRK2
543	544	BLID
544	545	SWAP70
545	546	GPATCH1
546	547	CEP63
547	548	FARSA
548	549	UTP4
549	550	BCO1
550	551	EXOSC6
551	552	RPA4
552	553	PCDHGB7
553	554	SAP30L
554	555	FAM86EP
555	556	MYO15B
556	557	DLG1
557	558	FAF2
558	559	NEAT1
559	560	ATIC
560	561	DPCD
561	562	SELENOM
562	563	MIR1243
563	564	GMEB1
564	565	EIF3D
565	566	ZNF235
566	567	ALG5
567	568	TRPV4
568	569	FAM13A-AS1
569	570	FSTL1
570	571	CLASRP
571	572	ANO10
572	573	HNRNPD
573	574	LINC01831
574	575	N4BP2
575	576	FBXL12
576	577	MTF2
577	578	RNMT
578	579	WDR43
579	580	ARL4C
580	581	SIT1
581	582	TRBV6-5
582	583	EIF3L
583	584	SEM1
584	585	ZNF256
585	586	MED6
586	587	KPNA3
587	588	MCTP1
588	589	GLIS2
589	590	DBR1
590	591	BCL9
591	592	LOC101928424
592	593	NIFK
593	594	KIR3DL1
594	595	UTP15
595	596	GARS
596	597	SNORA79
597	598	MATR3
598	599	S1PR1
599	600	ARF4
600	601	TRDJ3
601	602	SLC8A1
602	603	LOC401324
603	604	BCL9L
604	605	TPTE2P3
605	606	NOL11
606	607	CYP4V2
607	608	SEC14L1P1
608	609	LTV1
609	610	ZNF227
610	611	PTTG2
611	612	ZFP3
612	613	TUT4
613	614	INTS9
614	615	PRR3
615	616	BIN1
616	617	NOP14
617	618	STAT4
618	619	SNAP91
619	620	PUS7L
620	621	RNF112
621	622	SAMM50
622	623	ANO2
623	624	SMC5
624	625	MDH2
625	626	DISP1
626	627	MAST4
627	628	NFATC2
628	629	PRIM2B
629	630	SPTBN1
630	631	SLC4A1AP
631	632	IGHV3-73
632	633	RIOK1
633	634	RGPD3
634	635	RNGTT
635	636	DDX46
636	637	CALR
637	638	PAAF1
638	639	PLPP1
639	640	LOC145474
640	641	AQR
641	642	DDX21
642	643	IGHD3-9
643	644	SCARF1
644	645	C9orf72
645	646	METTL2A
646	647	KDM8
647	648	COL10A1
648	649	ELK4
649	650	ZNF614
650	651	MIR130B
651	652	RAB27B
652	653	COL23A1
653	654	ZNF43
654	655	PDZD9
655	656	RFC3
656	657	HTR2A
657	658	ALKBH8
658	659	ACLY
659	660	DPH6
660	661	ZDHHC24
661	662	STK39
662	663	CDKN2A-DT
663	664	DDX1
664	665	MBD3
665	666	GGA2
666	667	MLH1
667	668	PDE3A
668	669	ZNF45
669	670	GTF2H3
670	671	ATP1A1
671	672	FAM98B
672	673	MSANTD4
673	674	NAT10
674	675	TMEM40
675	676	PRPF19
676	677	SDAD1
677	678	SRM
678	679	ZNHIT6
679	680	DRG1
680	681	PTCD2
681	682	ZNF275
682	683	VEZT
683	684	TRAV10
684	685	SLC35B4
685	686	ZNF500
686	687	SF3A3
687	688	SEPSECS-AS1
688	689	ZNF548
689	690	SDHB
690	691	PSMD11
691	692	GRWD1
692	693	PPP2R1A
693	694	ACBD3
