	0	1
427	428	TM9SF3
428	429	ZC3H3
429	430	PRR3
430	431	ATP1A1
431	432	SLC4A1AP
432	433	GGNBP2
433	434	LHFPL6
434	435	PRIM2B
435	436	RRP1B
436	437	SNORA79
437	438	TAF3
438	439	S1PR1
439	440	TUT4
440	441	HNRNPD
441	442	THUMPD3
442	443	ARL4C
443	444	INTS9
444	445	ZNHIT6
445	446	TSEN54
446	447	ALG1
447	448	LAS1L
448	449	USP47
449	450	CACNB2
450	451	METAP1
451	452	RHOF
452	453	YARS
453	454	HKR1
454	455	ANAPC7
455	456	IKZF3
456	457	ECD
457	458	TSN
458	459	ZNF605
459	460	EIF2AK3
460	461	TRAV8-3
461	462	LIX1L
462	463	MLH1
463	464	BCAS4
464	465	MORF4L2
465	466	NOB1
466	467	PSMD11
467	468	DCAF1
468	469	KDM8
469	470	ZFP82
470	471	MSANTD4
471	472	SKAP1
472	473	PRKCSH
473	474	SNAP91
474	475	AIFM1
475	476	ZNF345
476	477	CEP78
477	478	NOL11
478	479	NANOG
479	480	PAQR8
480	481	TOMM70
481	482	SAMM50
482	483	DYRK2
483	484	SPTBN1
484	485	MYO9A
485	486	DKC1
486	487	KCNH7
487	488	RAD17
488	489	SRP68
489	490	EZR
490	491	MCM3
491	492	SMC2
492	493	CDC40
493	494	LOC100289561
494	495	CCND2
495	496	DRG2
496	497	MALT1
497	498	FNBP1L
498	499	FAM98B
499	500	BCL9L
500	501	ANTXRLP1
501	502	DISP1
502	503	BLID
503	504	TWISTNB
504	505	ATG4C
505	506	ANGPT1
506	507	MBD3
507	508	RPRD2
508	509	NCOA5
509	510	PLPP4
510	511	MTA2
511	512	LOC100505498
512	513	CCL8
513	514	TRBC2
514	515	KDM1A
515	516	PIH1D2
516	517	LOC101928424
517	518	PDCD11
518	519	SMYD5
519	520	SAMHD1
520	521	MMP1
521	522	RNF4
522	523	DDX24
523	524	ASPSCR1
524	525	RNGTT
525	526	TMSB10
526	527	USP11
527	528	NRARP
528	529	KPNA3
529	530	PRPF6
530	531	ATIC
531	532	MIR1243
532	533	MYO15B
533	534	ALDH18A1
534	535	SMPX
535	536	HTR2A
536	537	SIX4
537	538	SCARF1
538	539	NAT10
539	540	CALB1
540	541	ARHGEF3-AS1
541	542	TUBB
542	543	WIF1
543	544	GRB10
544	545	ATP8A2
545	546	OPN3
546	547	CBX5
547	548	MIR22HG
548	549	LOX
549	550	LINC01831
550	551	CEP63
551	552	ZNF649-AS1
552	553	PLCZ1
553	554	SKOR2
554	555	LINC00906
555	556	TNFRSF11B
556	557	OPLAH
557	558	RBPMS2
558	559	PRM1
559	560	IGFBP2
560	561	LINC02081
561	562	DPCD
562	563	HTR4
563	564	LINC01268
564	565	KAZN
565	566	MSGN1
566	567	PROS1
567	568	GOLGA7
568	569	DNAH11
569	570	MICAL1
570	571	STX19
571	572	AIG1
572	573	SEPSECS-AS1
573	574	LINC02035
574	575	LOC401324
575	576	CDKN2A-DT
576	577	PCDHA9
577	578	RPH3A
578	579	PVALB
579	580	LINC01563
580	581	SERPINA11
581	582	ARF4
582	583	SLC12A4
583	584	FAM86DP
584	585	AGFG1
585	586	LINC01339
586	587	MIR4266
587	588	DGKI
588	589	CD63
589	590	MANBA
590	591	CYB5R1
591	592	SLC8A1-AS1
592	593	COL23A1
593	594	MIR130B
594	595	BCO1
595	596	CXCL5
596	597	C19orf33
597	598	CLCA3P
598	599	THBS3
599	600	LINC00330
600	601	CETP
601	602	FSTL1
602	603	ATG16L2
603	604	PKHD1L1
604	605	PLA2G4C
605	606	PDZD9
606	607	MIR3117
607	608	MCTP1
608	609	MAPK14
609	610	FAM13A-AS1
610	611	PDE3A
611	612	HHEX
612	613	LIMS1
613	614	MIR524
614	615	LINC01427
615	616	DOCK4
616	617	SRC
617	618	MIR3151
618	619	ST7
619	620	COL10A1
620	621	SUOX
621	622	TYK2
622	623	TUB-AS1
623	624	CALD1
624	625	GSK3B
625	626	C9orf72
626	627	LINC01310
627	628	MOB1B
628	629	ANO2
629	630	MGAM2
630	631	MED12L
631	632	NLGN3
632	633	NEAT1
633	634	RAB26
634	635	GLIS2
635	636	OR51A7
636	637	SHROOM4
637	638	CAMKK2
638	639	SIPA1L2
639	640	LOC145474
640	641	TRPV4
641	642	GBA2
642	643	PLEC
643	644	CXCL14
644	645	WASF3
645	646	SGSH
646	647	MAST4
647	648	ANO10
648	649	C2orf88
649	650	CDR2L
650	651	VNN1
651	652	SDHB
652	653	LOC101928461
653	654	SNORA50A
654	655	C8orf88
655	656	SRGAP3-AS2
656	657	MIRLET7E
657	658	PPBP
658	659	MIR4451
659	660	AVPR1A
660	661	IL1R1
661	662	GPM6B
662	663	MED13
663	664	MIR4489
664	665	TMEM40
665	666	SLC8A1
666	667	NPTN
667	668	GUCY1B1
668	669	IGF2BP3
669	670	KRT20
670	671	RAB27B
671	672	MMRN1
672	673	SELP
673	674	LINC00989
674	675	CMTM5
675	676	ACADVL
676	677	NLRC4
677	678	P2RY12
678	679	GP1BA
679	680	PTTG2
680	681	RNF112
681	682	PF4V1
682	683	MIR601
683	684	SAP30L
684	685	CLASRP
685	686	PF4
686	687	LOC101927699
687	688	LOC84214
688	689	SYT15
689	690	LGALSL
690	691	MYCT1
691	692	PRKAG1
692	693	RPA4
693	694	CD177
