	0	1
595	596	RPRD2
596	597	TTC3
597	598	TRBJ2-6
598	599	CDC5L
599	600	PDCD4
600	601	VAMP2
601	602	SCAMP3
602	603	BRCC3
603	604	MIR3117
604	605	SSRP1
605	606	PKHD1L1
606	607	LMNB2
607	608	TECR
608	609	CWF19L2
609	610	AIFM1
610	611	P2RY12
611	612	DDX54
612	613	VNN1
613	614	NOB1
614	615	HNRNPR
615	616	SYT15
616	617	OR51A7
617	618	HTATSF1
618	619	PLD4
619	620	G3BP2
620	621	SUPT16H
621	622	DNAJC21
622	623	PAICS
623	624	DDX18
624	625	PARP1
625	626	RSL1D1
626	627	BCAS2
627	628	PF4V1
628	629	PLRG1
629	630	ZNF136
630	631	PIK3R1
631	632	SHQ1
632	633	AAR2
633	634	NOLC1
634	635	FASTKD5
635	636	TRBV5-6
636	637	TOMM70
637	638	PLEKHA8P1
638	639	FAM50B
639	640	SARS
640	641	SHROOM4
641	642	CD3G
642	643	MAGOHB
643	644	HSPA9
644	645	TERF2
645	646	IKZF3
646	647	ABCD2
647	648	TRBV6-6
648	649	TMEM109
649	650	NECAB1
650	651	ZNF594
651	652	PRM1
652	653	GPR18
653	654	LGALSL
654	655	MMRN1
655	656	FYTTD1
656	657	TDP1
657	658	ZBTB9
658	659	KRT20
659	660	GUF1
660	661	EPRS
661	662	AARS
662	663	HSP90B1
663	664	RBBP7
664	665	NAA15
665	666	NCL
666	667	DLAT
667	668	ZNF605
668	669	CD6
669	670	UTP20
670	671	ZNF33B
671	672	PEBP1
672	673	ZNF841
673	674	IPP
674	675	ELAVL1
675	676	BRD3OS
676	677	RAP1GDS1
677	678	ZW10
678	679	METTL16
679	680	XPA
680	681	API5
681	682	MTREX
682	683	LDHB
683	684	MYCT1
684	685	WDR3
685	686	C1orf123
686	687	RUVBL2
687	688	MRPL51
688	689	PCDHGA12
689	690	MRPL49
690	691	CSTF1
691	692	PLEC
692	693	GRWD1
693	694	ACBD3
