	0	1
280	281	MLH1
281	282	BRCC3
282	283	SMC2
283	284	DDX56
284	285	MAP7D3
285	286	ZNF836
286	287	LINC00989
287	288	PPP1R7
288	289	ZMYND11
289	290	AIFM1
290	291	ELK4
291	292	DNAJC21
292	293	MORF4L2
293	294	KHDRBS1
294	295	MMP1
295	296	EXOSC2
296	297	ANXA6
297	298	MAP3K9
298	299	PSMC4
299	300	ABT1
300	301	HSPH1
301	302	MCM3
302	303	TTC37
303	304	CDC23
304	305	ILF3
305	306	RFC1
306	307	DDX54
307	308	KIF3A
308	309	PPP6C
309	310	RHOF
310	311	NOB1
311	312	NAA30
312	313	TRBJ2-3
313	314	ALKBH8
314	315	LHFPL6
315	316	SKAP1
316	317	IRAK1BP1
317	318	PPP3CC
318	319	MAP4
319	320	LCMT2
320	321	PDCD11
321	322	SCMH1
322	323	CCL8
323	324	DNAJA3
324	325	SMARCA5
325	326	NCALD
326	327	SIGIRR
327	328	GTF3C3
328	329	MIR524
329	330	NDRG2
330	331	TYK2
331	332	TMEM209
332	333	MOB1B
333	334	UFSP2
334	335	ZNF3
335	336	PRIM2B
336	337	NLRC4
337	338	SP4
338	339	THBS3
339	340	MRFAP1L1
340	341	CXCL5
341	342	PLPP4
342	343	DHDDS
343	344	UPF3B
344	345	LAS1L
345	346	CD5
346	347	HSP90AA1
347	348	ANTXRLP1
348	349	TUBB
349	350	PRPF4
350	351	HSPA8
351	352	WDR92
352	353	INTS13
353	354	PDZD9
354	355	POLR3K
355	356	NFATC2
356	357	METAP1
357	358	THOC6
358	359	RBM45
359	360	LSG1
360	361	DCAF1
361	362	CALB1
362	363	SLFN5
363	364	LOC100505498
364	365	PTCH1
365	366	SMC3
366	367	CCDC43
367	368	SRP68
368	369	ARHGEF3-AS1
369	370	LOX
370	371	PROS1
371	372	SELP
372	373	ZNF75A
373	374	MRPL58
374	375	NANOG
375	376	SNRNP40
376	377	MRPS31P5
377	378	URB1
378	379	SRGAP3-AS2
379	380	AVPR1A
380	381	KDM8
381	382	NAP1L3
382	383	DGKI
383	384	RGPD3
384	385	WDR43
385	386	USP47
386	387	NAA35
387	388	LRPPRC
388	389	RBPMS2
389	390	DIS3L
390	391	PPIB
391	392	ANGPT1
392	393	CHML
393	394	ICK
394	395	ZFP82
395	396	ALDH18A1
396	397	ECD
397	398	IL1R1
398	399	SLC25A4
399	400	SUV39H1
400	401	LINC01563
401	402	BCAS4
402	403	LIX1L
403	404	ZC3H3
404	405	NDUFA9
405	406	ZNF829
406	407	ASTE1
407	408	ATG16L2
408	409	THUMPD3
409	410	DNAH11
410	411	SEC22A
411	412	HACD3
412	413	AQP12B
413	414	SCARF1
414	415	PEX3
415	416	NVL
416	417	TSEN54
417	418	TNFAIP8L1
418	419	NAE1
419	420	CCT4
420	421	PNO1
421	422	SMC4
422	423	LINC00330
423	424	RAB26
424	425	MTF2
425	426	C2orf88
426	427	UBIAD1
427	428	CLINT1
428	429	DDX47
429	430	EIF3G
430	431	GORASP2
431	432	EIF3L
432	433	YTHDF2
433	434	STARD4
434	435	ZNF749
435	436	DDX24
436	437	NOL11
437	438	GPN1
438	439	ZNF607
439	440	MRPS31
440	441	LINC01310
441	442	CEP63
442	443	MOCS2
443	444	GPM6B
444	445	RBM34
445	446	MED6
446	447	TRIM4
447	448	MAGED1
448	449	PLEKHB1
449	450	CEP120
450	451	ALG1
451	452	TULP4
452	453	LINC00906
453	454	SMC5
454	455	TRAV2
455	456	NPTN
456	457	SULT6B1
457	458	PIH1D2
458	459	CAPRIN1
459	460	LIMS1
460	461	TRBV6-5
461	462	FARSA
462	463	SRC
463	464	PUS7L
464	465	METTL2A
465	466	FAM69A
466	467	AIG1
467	468	CACNB2
468	469	RUFY2
469	470	LOC145474
470	471	GSK3B
471	472	RAB29
472	473	GUSBP1
473	474	IGFBP2
474	475	WASF3
475	476	IMPDH2
476	477	CMTM5
477	478	ASPSCR1
478	479	DISP1
479	480	AES
480	481	TRBJ2-2
481	482	SLC12A4
482	483	PDGFD
483	484	NOA1
484	485	ZNF383
485	486	HTR2A
486	487	MICAL1
487	488	FAM86DP
488	489	DKC1
489	490	POLR3B
490	491	EZR
491	492	CD63
492	493	PRKCSH
493	494	ACLY
494	495	CLCA3P
495	496	STK39
496	497	SNX25
497	498	DDX1
498	499	TRBV5-5
499	500	SMYD5
500	501	RXFP2
501	502	ZNF227
502	503	MPP5
503	504	SSB
504	505	ZBTB9
505	506	ALG5
506	507	FYTTD1
507	508	ZNF280C
508	509	SMPX
509	510	CFAP298
510	511	IGHV3-73
511	512	PRPF6
512	513	ANO2
513	514	CYP4V2
514	515	DNAJB11
515	516	POLR3H
516	517	ERG28
517	518	SERBP1
518	519	EXOSC10
519	520	AGFG2
520	521	IGF2BP3
521	522	PRPF38A
522	523	CYB5R1
523	524	UTP15
524	525	FAF2
525	526	NIFK
526	527	SNRNP27
527	528	ZNF346
528	529	CALR
529	530	IGHD3-9
530	531	BIN1
531	532	GRB10
532	533	GARS
533	534	LZIC
534	535	MYO15B
535	536	ZBTB4
536	537	TRAV6
537	538	CDKN2A-DT
538	539	CALD1
539	540	CDR2L
540	541	MAPK14
541	542	LRRC41
542	543	RNMT
543	544	TRDJ3
544	545	ANAPC7
545	546	ZNF91
546	547	TAF5
547	548	CBX5
548	549	ZNF440
549	550	DLG1
550	551	SRP72
551	552	SAP30L
552	553	MSGN1
553	554	RPF1
554	555	UTP4
555	556	GPATCH1
556	557	TP53RK
557	558	TCTN3
558	559	BCKDHB
559	560	ZNF345
560	561	DDX20
561	562	TMSB10
562	563	TRBV20-1
563	564	TOE1
564	565	VPS11
565	566	RNF4
566	567	PRPS2
567	568	DPCD
568	569	MIR22HG
569	570	SPTBN1
570	571	NOP58
571	572	ZDHHC24
572	573	HSPA4
573	574	GMEB1
574	575	ATP5PB
575	576	IL21R
576	577	NOP56
577	578	FBXO31
578	579	TNFRSF11B
579	580	FTO
580	581	RIOK1
581	582	KPNA3
582	583	TSN
583	584	EXOSC6
584	585	SNORA50A
585	586	TRPV4
586	587	MIR4266
587	588	CLIC3
588	589	CDKAL1
589	590	GLIS2
590	591	TRBV7-8
591	592	IBTK
592	593	EIF2AK3
593	594	HNRNPD
594	595	PDE3A
595	596	SNORA79
596	597	TMEM40
597	598	DDX46
598	599	LTV1
599	600	ALKBH3
600	601	SDAD1
601	602	ZNF45
602	603	AQR
603	604	CHCHD7
604	605	KLHL20
605	606	VEGFB
606	607	NARS
607	608	MYO9A
608	609	PPBP
609	610	IL2RB
610	611	NEAT1
611	612	GTF2H3
612	613	SKOR2
613	614	FXN
614	615	TIMM21
615	616	FAM98B
616	617	NELFA
617	618	ATP1A1
618	619	PLCZ1
619	620	LOC101928424
620	621	BCL9L
621	622	ACACA
622	623	PRR3
623	624	ARF4
624	625	ZNHIT6
625	626	RNGTT
626	627	CCDC152
627	628	TUB-AS1
628	629	ARL4C
629	630	ABHD14A
630	631	BCL9
631	632	EIF3D
632	633	KDM1A
633	634	PCDHA9
634	635	PTCD2
635	636	ZNF614
636	637	SF3A3
637	638	ZNF256
638	639	SIT1
639	640	MALT1
640	641	FSTL1
641	642	SYS1
642	643	SWAP70
643	644	PRPF19
644	645	SRM
645	646	LARP7
646	647	DRG1
647	648	TWISTNB
648	649	DYRK2
649	650	STAP1
650	651	RNF112
651	652	TXNDC12
652	653	PAAF1
653	654	PTTG2
654	655	VEZT
655	656	RAB27B
656	657	ZFP3
657	658	DOCK4
658	659	FAM86EP
659	660	DBR1
660	661	ADH5
661	662	SEC14L1P1
662	663	FAM13A-AS1
663	664	ZNF235
664	665	TUT4
665	666	TPTE2P3
666	667	ZNF649-AS1
667	668	FBXL12
668	669	HHEX
669	670	IARS
670	671	NOP14
671	672	SLC8A1
672	673	SNAP91
673	674	SAMM50
674	675	TAF3
675	676	TRAV10
676	677	S1PR1
677	678	MATR3
678	679	DDX21
679	680	SEPSECS-AS1
680	681	N4BP2
681	682	SEM1
682	683	SLC35B4
683	684	STAT4
684	685	PPP2R1A
685	686	CEP290
686	687	C9orf72
687	688	MCTP1
688	689	NAT10
689	690	ZNF548
690	691	GRWD1
691	692	SDHB
692	693	ACBD3
693	694	PSMD11
