	0	1
344	345	MRFAP1L1
345	346	FYTTD1
346	347	MLH1
347	348	TMEM109
348	349	SERPINA11
349	350	TERF2
350	351	SIDT1
351	352	COL10A1
352	353	SUPT16H
353	354	TMEM40
354	355	G3BP2
355	356	ZDHHC24
356	357	PLD4
357	358	DPH6
358	359	ZNF346
359	360	MBD3
360	361	DNAJC21
361	362	FNBP1L
362	363	CALD1
363	364	ASPSCR1
364	365	SIGIRR
365	366	PRKAG1
366	367	TOMM70
367	368	IL2RB
368	369	CWF19L2
369	370	TSN
370	371	ATG4C
371	372	PIK3R1
372	373	CKAP2
373	374	WASF3
374	375	PEX3
375	376	SUOX
376	377	SPRTN
377	378	TCTN2
378	379	AARS
379	380	EPRS
380	381	HKR1
381	382	TRBJ2-2
382	383	RBBP7
383	384	NLGN3
384	385	LINC00989
385	386	PRPS1
386	387	CD3G
387	388	FAM50B
388	389	NLRC4
389	390	LRPPRC
390	391	OR51A7
391	392	ZNF280C
392	393	SMC2
393	394	PRMT9
394	395	GPATCH1
395	396	LOX
396	397	ALKBH8
397	398	TRAV6
398	399	ZNF331
399	400	CEP290
400	401	EHMT2
401	402	SELENOM
402	403	RPF1
403	404	ZC3H3
404	405	LOC145474
405	406	ABCD2
406	407	SHQ1
407	408	EIF5B
408	409	SGCB
409	410	RFC1
410	411	TRBJ2-5
411	412	ZNF3
412	413	LOC84214
413	414	GNPTAB
414	415	BCKDHB
415	416	FAM86DP
416	417	SNRNP27
417	418	PHB
418	419	DDX56
419	420	EZR
420	421	CDK2AP2
421	422	IGHV3-73
422	423	PARP1
423	424	C8orf88
424	425	PLPP4
425	426	DBP
426	427	DKC1
427	428	INTS9
428	429	TRDJ3
429	430	MIR4489
430	431	ZNF43
431	432	STAT4
432	433	MAP4
433	434	ALG1
434	435	TRIM4
435	436	NOB1
436	437	HNRNPR
437	438	KDM8
438	439	VPS11
439	440	FAM69A
440	441	COL23A1
441	442	POLR2M
442	443	MRM2
443	444	DHDDS
444	445	MGAM2
445	446	PAAF1
446	447	MYO9A
447	448	DDX21
448	449	MED6
449	450	SMYD5
450	451	HHEX
451	452	TRBV5-5
452	453	SLC35B4
453	454	GGNBP2
454	455	PRM1
455	456	GTF3C3
456	457	FAF2
457	458	KCNH7
458	459	LAS1L
459	460	HNRNPM
460	461	ERG28
461	462	DCAF1
462	463	IL21R
463	464	LMNB2
464	465	NOP56
465	466	PTCH1
466	467	CBX5
467	468	SSRP1
468	469	FBXO31
469	470	MIR22HG
470	471	HSPA4
471	472	NPTN
472	473	TRBJ2-3
473	474	AK5
474	475	DOCK4
475	476	ZNF614
476	477	METTL2A
477	478	RAB27B
478	479	HSPA8
479	480	TAF3
480	481	THUMPD3
481	482	BCL9L
482	483	NAP1L3
483	484	PPP1R7
484	485	DNAJB11
485	486	CCT4
486	487	CD63
487	488	ZNF836
488	489	LZIC
489	490	IBTK
490	491	MTF2
491	492	LARP7
492	493	KRT20
493	494	ARL1
494	495	PPP1R16B
495	496	PHYH
496	497	CYB5R1
497	498	TSEN54
498	499	SLFN5
499	500	ZNF829
500	501	SMC3
501	502	ACACA
502	503	SIX4
503	504	DLG1
504	505	PLPP1
505	506	NCOA5
506	507	SWAP70
507	508	SAP30L
508	509	UTP4
509	510	SLC12A4
510	511	ALKBH3
511	512	TP53
512	513	DDX20
513	514	GUF1
514	515	RIOK1
515	516	MCM3
516	517	SNAP91
517	518	CD177
518	519	EXOSC6
519	520	HTR2A
520	521	MIR4451
521	522	SRC
522	523	SULT6B1
523	524	EIF3D
524	525	SNORA50A
525	526	SLC4A1AP
526	527	NEAT1
527	528	STK39
528	529	SMARCA5
529	530	FTSJ1
530	531	EXOSC2
531	532	DDX1
532	533	DPCD
533	534	RNF4
534	535	PDCD11
535	536	TYK2
536	537	USP11
537	538	RNF112
538	539	WDR43
539	540	GTF2H3
540	541	CLINT1
541	542	PDE3A
542	543	VEZT
543	544	CHML
544	545	SDAD1
545	546	SUV39H1
546	547	ZNHIT6
547	548	DIS3L
548	549	USP47
549	550	LOC389765
550	551	TAF1B
551	552	COPS6
552	553	BCO1
553	554	RBPMS2
554	555	MRPL42
555	556	IGFBP2
556	557	DNAJA3
557	558	SKAP1
558	559	ZNF607
559	560	RBM34
560	561	CFAP298
561	562	SEPT1
562	563	SEC22A
563	564	MAGED1
564	565	AQP12B
565	566	MRPS31P5
566	567	MOCS2
567	568	TRAV4
568	569	MED1
569	570	ANO2
570	571	SLC25A4
571	572	TOE1
572	573	RIOK2
573	574	CMTM5
574	575	MCM6
575	576	PAQR8
576	577	ATP5PB
577	578	TUT4
578	579	ZNF227
579	580	LSG1
580	581	NVL
581	582	FAM98B
582	583	N4BP2
583	584	RGPD3
584	585	BCL7A
585	586	SPTBN1
586	587	PUS7L
587	588	TRAJ10
588	589	GUSBP1
589	590	ARHGEF3
590	591	SMPX
591	592	TRBV20-1
592	593	PRPF38A
593	594	ATP1A1
594	595	SKOR2
595	596	MYO15B
596	597	PRIM2B
597	598	SERBP1
598	599	ANTXRLP1
599	600	INTS13
600	601	TRAV2
601	602	POLR3H
602	603	IL1R1
603	604	TRAV8-3
604	605	PNO1
605	606	EXOSC10
606	607	PLEKHB1
607	608	TNFAIP8L1
608	609	MORF4L2
609	610	POLR3K
610	611	PPP6C
611	612	ZBTB4
612	613	METAP1
613	614	ZNF45
614	615	FAIM
615	616	FTO
616	617	SRP72
617	618	TRBV6-5
618	619	ASTE1
619	620	SLC8A1-AS1
620	621	GRB10
621	622	PRPF19
622	623	BCL7C
623	624	LINC00330
624	625	ZNF256
625	626	IARS
626	627	TPTE2P3
627	628	RXFP2
628	629	LIMS1
629	630	PTTG2
630	631	TIMM21
631	632	ZNF91
632	633	MATR3
633	634	KLHL20
634	635	TMSB10
635	636	LHFPL6
636	637	SYS1
637	638	POLR3B
638	639	ANGPT1
639	640	ZMYND11
640	641	HACD3
641	642	LCMT2
642	643	ZFP82
643	644	RUFY2
644	645	EIF3L
645	646	LOC101927699
646	647	CALR
647	648	DRG1
648	649	TWISTNB
649	650	ZNF235
650	651	DBR1
651	652	HNRNPD
652	653	FBXL12
653	654	ARL4C
654	655	SAMM50
655	656	ANO10
656	657	ARF4
657	658	MIR4762
658	659	ZNF749
659	660	IRAK1BP1
660	661	MRPS31
661	662	EIF3G
662	663	LINC01310
663	664	C2orf88
664	665	DDX24
665	666	TULP4
666	667	DISP1
667	668	MICAL1
668	669	HSP90AA1
669	670	RBM45
670	671	LINC00906
671	672	DDX46
672	673	KPNA3
673	674	S1PR1
674	675	RNMT
675	676	SEC14L1P1
676	677	TM9SF3
677	678	CYB5B
678	679	RHOF
679	680	FAM86EP
680	681	UPF3B
681	682	MCTP1
682	683	SIT1
683	684	LTV1
684	685	FARSA
685	686	TRPV4
686	687	TCTN3
687	688	SMC5
688	689	RNGTT
689	690	BIN1
690	691	AQR
691	692	ZNF548
692	693	SDHB
693	694	PSMD11
